policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_57/instance_57.lp,124,349,2.01,0.0,optimal,0,0,2.315716906450689,2.398101701999849
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_57/instance_57.lp,122,385,2.04,0.0,optimal,0,0,2.297838452272117,2.3787076040000557
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_57/instance_57.lp,150,449,2.23,0.0,optimal,0,0,2.5395180759951472,2.638748437000004
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_57/instance_57.lp,131,455,2.06,0.0,optimal,0,0,2.365843334235251,2.4532522080000945
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_57/instance_57.lp,195,539,2.37,0.0,optimal,0,0,2.6693610148504376,2.804188723999914
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,85,228,2.51,0.0,optimal,114,0,2.8968042358756065,2.898600059000046
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,79,225,2.42,0.0,optimal,114,0,2.859988532960415,2.861674942000036
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,89,232,2.5,0.0,optimal,109,0,2.909932385198772,2.911580024999921
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,79,227,2.54,0.0,optimal,114,0,2.948166722431779,2.9497943569999734
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,79,226,2.42,0.0,optimal,114,0,2.90029832161963,2.901976002000083
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,137,372,1.76,0.0,optimal,0,0,1.9375367118045688,1.9994875289999072
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,125,315,1.73,0.0,optimal,0,0,1.9256452461704612,1.982139787000051
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,135,377,1.65,0.0,optimal,0,0,1.9000945622101426,1.9625975740000285
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,137,343,1.72,0.0,optimal,0,0,1.9575403220951557,2.0199737380000897
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_58/instance_58.lp,137,412,1.7,0.0,optimal,0,0,1.9812145540490746,2.0440454090000912
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,110,235,2.3,0.0,optimal,95,0,2.750594257377088,2.752158057000088
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,62,153,1.54,0.0,optimal,62,1,1.9003723720088601,1.901397425000141
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,86,221,2.07,0.0,optimal,97,1,2.4631196819245815,2.464544568000065
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,115,244,1.98,0.0,optimal,101,0,2.35420685634017,2.3555484409998826
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,44,155,1.9,0.0,optimal,82,1,2.361651111394167,2.3629484180000873
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,19,65,1.28,0.0,optimal,0,0,1.494044117629528,1.5081970130001991
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,75,316,1.41,0.0,optimal,0,0,1.557470885105431,1.6059366889999183
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,104,380,1.65,0.0,optimal,0,0,1.8715135296806693,1.945678462999922
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,122,422,1.45,0.0,optimal,0,0,1.662100930698216,1.7556511130001127
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_59/instance_59.lp,80,291,1.53,0.0,optimal,0,0,1.7090581450611353,1.7769798119998086
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,75,206,3.02,0.0,optimal,100,0,3.503762577660382,3.5058119870000155
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,307,452,3.61,0.0,optimal,115,0,4.32508288603276,4.32759993600007
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,89,215,2.98,0.0,optimal,95,0,3.4393137376755476,3.441284979000102
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,75,205,3.08,0.0,optimal,101,0,3.487506927922368,3.4894275419999303
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,335,493,3.49,0.0,optimal,119,0,4.211070291697979,4.2137572860001455
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,133,421,1.92,0.0,optimal,0,0,2.2187242349609733,2.2939819339999303
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,157,311,2.19,0.0,optimal,0,0,2.5537871941924095,2.6553351239999756
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,133,412,1.9,0.0,optimal,0,0,2.121179605834186,2.196437177000007
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,133,384,1.97,0.0,optimal,0,0,2.1896533174440265,2.2648461930000394
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_60/instance_60.lp,178,462,2.41,0.0,optimal,0,0,2.681375751271844,2.8085034590001214
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,337,506,3.03,0.0,optimal,147,0,3.6197244795039296,3.6217853890000242
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,517,758,3.42,0.0,optimal,215,0,4.17588131595403,4.178195684000002
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,723,1014,3.76,0.0,optimal,234,0,4.49400304723531,4.496539706000021
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,751,956,3.63,0.0,optimal,174,0,4.448472611606121,4.451255133999894
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,311,488,2.93,0.0,optimal,159,0,3.6187172401696444,3.620533208999859
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,345,710,2.75,0.0,optimal,0,0,3.096849893219769,3.324384923000025
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,391,830,3.1,0.0,optimal,0,0,3.4119420889765024,3.6706418910000593
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,353,678,2.69,0.0,optimal,0,0,2.9100490221753716,3.148313769999959
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,323,707,2.62,0.0,optimal,0,0,2.9699432468041778,3.184976051999911
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_61/instance_61.lp,337,769,2.78,0.0,optimal,0,0,3.0048118447884917,3.2268978049999077
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,33,132,1.91,0.0,optimal,73,0,2.2158936504274607,2.217144595000036
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,33,135,1.83,0.0,optimal,73,0,2.2634368101134896,2.2648800950000805
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,51,139,2.08,0.0,optimal,61,0,2.4731994988396764,2.474559044999978
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,35,145,1.82,0.0,optimal,78,0,2.2132806926965714,2.2145337110000582
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,51,150,2.08,0.0,optimal,67,0,2.3619338339194655,2.3632452700001068
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,87,204,1.41,0.0,optimal,0,0,1.612439388409257,1.6706689300001472
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,81,227,1.36,0.0,optimal,0,0,1.5695167016237974,1.6243301239999255
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,79,222,1.48,0.0,optimal,0,0,1.6714987279847264,1.724006417000055
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,87,240,1.27,0.0,optimal,0,0,1.4949248768389225,1.552957824000032
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_62/instance_62.lp,73,268,1.32,0.0,optimal,0,0,1.5379688246175647,1.5877952670000468
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,83,224,2.25,0.0,optimal,108,0,2.6281362967565656,2.6296625830000266
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,55,185,2.18,0.0,optimal,95,0,2.5174527978524566,2.5189113960000213
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,47,168,2.17,0.0,optimal,88,0,2.498040499165654,2.499466871000095
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,81,223,2.23,0.0,optimal,110,0,2.5788308288902044,2.5802641939999376
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,73,213,2.23,0.0,optimal,105,0,2.5946688652038574,2.5961767869998766
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,117,305,1.65,0.0,optimal,0,0,1.8046324457973242,1.8835242879999896
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,129,286,1.57,0.0,optimal,0,0,1.680715711787343,1.768199124000148
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,133,302,1.56,0.0,optimal,0,0,1.7718546716496348,1.8610852430001614
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,119,271,1.48,0.0,optimal,0,0,1.5940527115017176,1.6748119900000802
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_63/instance_63.lp,131,365,1.59,0.0,optimal,0,0,1.754578740336001,1.8418015970000852
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,215,394,3.0,0.0,optimal,152,0,3.7832480799406767,3.7853860650000115
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,183,360,2.91,0.0,optimal,149,0,3.53428091481328,3.536242110999865
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,215,384,3.16,0.0,optimal,148,0,3.7592886490747333,3.7616464010000072
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,490,637,3.51,0.0,optimal,118,0,4.28530150000006,4.288063273000034
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,545,693,3.47,0.0,optimal,121,1,4.294126356951892,4.296161882999968
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,235,628,2.49,0.0,optimal,0,0,2.8621465591713786,3.021040393000021
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,201,541,2.21,0.0,optimal,0,0,2.4276707218959928,2.5607696510001006
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,201,447,2.13,0.0,optimal,0,0,2.3553688460960984,2.4934257630000047
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,234,421,2.36,0.0,optimal,0,0,2.617682309821248,2.8026478580000003
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_64/instance_64.lp,213,547,2.47,0.0,optimal,0,0,2.7349644619971514,2.9026779560001614
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,16,75,1.89,0.0,optimal,39,1,2.1802155720070004,2.181488484000056
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,15,63,1.75,0.0,optimal,28,1,2.0173401590436697,2.018485248000161
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,62,174,2.63,0.0,optimal,93,1,3.0351107250899076,3.0368105630000173
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,15,70,1.86,0.0,optimal,33,2,2.148787222802639,2.150053294999907
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,12,61,1.77,0.0,optimal,28,2,2.0809451416134834,2.0821613549999256
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,113,385,1.74,0.0,optimal,0,0,1.9659977294504642,2.062702704000003
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,64,291,1.58,0.0,optimal,0,0,1.7264782702550292,1.7969321660000332
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,89,340,1.67,0.0,optimal,0,0,1.8948187474161386,1.98218110300013
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,127,384,1.87,0.0,optimal,0,0,2.0175595618784428,2.1179349790002107
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_65/instance_65.lp,76,305,1.67,0.0,optimal,0,0,1.8397383345291018,1.9098411719999149
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,694,901,3.86,0.0,optimal,136,1,4.690511506050825,4.693428044000029
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,25,116,2.25,0.0,optimal,70,1,2.534134334884584,2.5356056779999108
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,31,113,2.42,0.0,optimal,67,0,2.949400167912245,2.9510240049999084
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,23,112,2.34,0.0,optimal,70,1,2.68207202386111,2.6834970499999145
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,23,98,2.14,0.0,optimal,59,1,2.5320606604218483,2.5337839420001274
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,175,419,2.59,0.0,optimal,0,0,2.8746285811066628,3.06708480400016
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,95,223,1.45,0.0,optimal,0,0,1.6619346756488085,1.7281119040001158
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,73,127,1.59,0.0,optimal,0,0,1.8713783724233508,1.9222057659999336
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,71,177,1.49,0.0,optimal,0,0,1.6983450977131724,1.7477866090000589
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_66/instance_66.lp,73,248,1.48,0.0,optimal,0,0,1.6679581999778748,1.7187681899999916
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,7,54,1.38,0.0,optimal,17,1,1.5289776055142283,1.5299320009999064
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,7,54,1.47,0.0,optimal,17,1,1.743178783915937,1.7441777179999463
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,7,56,1.35,0.0,optimal,19,1,1.5633578784763813,1.5642129090001617
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,7,55,1.35,0.0,optimal,19,1,1.56395551469177,1.5648625689998426
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,7,56,1.33,0.0,optimal,19,1,1.5405465019866824,1.5414253550000012
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,45,180,1.16,0.0,optimal,0,0,1.2741550067439675,1.305028529000083
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,47,185,1.26,0.0,optimal,0,0,1.4301690952852368,1.4622872229999757
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,49,228,1.17,0.0,optimal,0,0,1.2945974497124553,1.3274250179999854
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,45,79,1.17,0.0,optimal,0,0,1.2940965974703431,1.324846179999895
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_67/instance_67.lp,51,148,1.13,0.0,optimal,0,0,1.2396090626716614,1.2746217000001252
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,1043,1345,5.01,0.0,optimal,259,0,6.084891472943127,6.0883306240000366
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,1139,1472,4.95,0.0,optimal,260,0,5.995550942607224,5.998784298000146
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,1045,1374,4.64,0.0,optimal,237,0,5.756859486922622,5.760109947000046
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,1189,1456,5.07,0.0,optimal,221,0,6.1862760139629245,6.189078622999887
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,1147,1504,5.13,0.0,optimal,257,0,6.146636582911015,6.149513255000102
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,629,1104,4.26,0.0,optimal,0,0,4.630434938706458,5.059903848999966
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,621,1009,4.05,0.0,optimal,0,0,4.342284863814712,4.763260944000194
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,567,929,4.0,0.0,optimal,0,0,4.252585789188743,4.63784568899996
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,635,1150,4.23,0.0,optimal,0,0,4.5432924423366785,4.9775719890001255
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_68/instance_68.lp,635,1044,4.3,0.0,optimal,0,0,4.569088473916054,5.001409579999972
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,207,382,2.96,0.0,optimal,154,0,3.487637990154326,3.4897136820000014
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,313,507,3.26,0.0,optimal,175,0,3.85947026591748,3.8615990079999847
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,219,395,3.02,0.0,optimal,160,0,3.5430744644254446,3.5449698370000533
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,377,603,3.38,0.0,optimal,207,0,4.082834584638476,4.0851656009999715
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,315,521,3.14,0.0,optimal,183,0,3.7634292151778936,3.7655835190000744
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,237,552,2.32,0.0,optimal,0,0,2.5494362115859985,2.712544762999869
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,235,299,2.12,0.0,optimal,0,0,2.35520691704005,2.517424334999987
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,227,552,2.25,0.0,optimal,0,0,2.476131433621049,2.63307252300001
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,251,427,2.19,0.0,optimal,0,0,2.3810922345146537,2.5532394609999756
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_69/instance_69.lp,237,445,1.88,0.0,optimal,0,0,2.0619293740019202,2.1985097889998997
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,161,330,2.67,0.0,optimal,152,0,3.1953930323943496,3.197231388000091
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,117,272,3.01,0.0,optimal,116,0,3.6015729792416096,3.6036565109998264
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,113,286,3.07,0.0,optimal,129,0,3.6219121031463146,3.623912852000103
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,167,348,2.89,0.0,optimal,154,1,3.48088784981519,3.482942964000131
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,161,335,3.27,0.0,optimal,137,0,3.907524353824556,3.909826214000077
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,147,399,1.77,0.0,optimal,0,0,2.08443414978683,2.1704043810000258
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,159,445,2.09,0.0,optimal,0,0,2.3982903296127915,2.4902491509999436
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,137,377,1.91,0.0,optimal,0,0,2.182385462336242,2.260756449999917
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,151,396,1.8,0.0,optimal,0,0,2.061063300818205,2.1275733899999523
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_70/instance_70.lp,161,429,2.12,0.0,optimal,0,0,2.5274905264377594,2.595369390000087
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,9,47,1.43,0.0,optimal,8,1,1.6049036411568522,1.6057771200000843
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,9,52,1.39,0.0,optimal,12,1,1.557526064105332,1.5583019499999864
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,9,46,1.43,0.0,optimal,8,1,1.6544054308906198,1.6553508509998665
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,9,46,1.47,0.0,optimal,8,1,1.7038519438356161,1.7047743499999797
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,9,46,1.32,0.0,optimal,8,1,1.486732305958867,1.4875464799999918
gcnn:baseline,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,35,115,1.26,0.0,optimal,0,0,1.4584029093384743,1.4747896339999897
gcnn:baseline,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,37,79,1.13,0.0,optimal,0,0,1.2545653525739908,1.2715360249999321
gcnn:baseline,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,37,75,1.15,0.0,optimal,0,0,1.3277260959148407,1.3441436939999676
gcnn:baseline,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,37,74,1.21,0.0,optimal,0,0,1.3786184806376696,1.3952395449998676
gcnn:baseline,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_71/instance_71.lp,37,77,1.07,0.0,optimal,0,0,1.178444053977728,1.1948150390001047
internal:relpscost,20,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_72/instance_72.lp,199,352,3.02,0.0,optimal,120,0,3.6071996623650193,3.6091970200000105
internal:relpscost,40,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_72/instance_72.lp,347,522,3.4,0.0,optimal,137,0,4.0450018951669335,4.047266071999957
internal:relpscost,60,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_72/instance_72.lp,139,279,2.69,0.0,optimal,106,1,3.2463980754837394,3.248207753000088
internal:relpscost,80,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_72/instance_72.lp,58,156,2.39,0.0,optimal,61,1,2.8922551907598972,2.8938496450000457
internal:relpscost,100,small,../data/instances/setcover/test_100r_200c_0.05d_1mc_0se/instance_72/instance_72.lp,92,199,2.5,0.0,optimal,70,1,3.048844927921891,3.050770423999893
