policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_59.lp,308,499,37.55,0.0,0.00279430648610454,0.0018227367585796012,0.001472442246498132,optimal,0,0,37.573818953707814,38.63955481300218
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_59.lp,317,504,36.37,0.0,0.001962632851922016,0.001741068733111709,0.001042871101937452,optimal,0,0,36.42156947404146,37.413831239999126
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_59.lp,236,426,40.21,0.0,0.001780415893426817,0.001431988604788391,0.0010158822691795702,optimal,0,0,40.50722671300173,41.4918629629974
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_59.lp,273,455,41.12,0.0,0.0018407772140908506,0.001383061719313821,0.0011659414817217085,optimal,0,0,41.598291758447886,42.637869873000454
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_60.lp,17,138,16.0,0.0,0,0,0,optimal,0,0,15.707946779206395,16.529256511999847
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_60.lp,23,145,14.68,0.0,0,0,0,optimal,0,0,14.38045801781118,15.205858511002589
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_60.lp,19,136,15.65,0.0,0,0,0,optimal,0,0,15.26421956717968,16.086466691001988
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_60.lp,19,142,14.98,0.0,0,0,0,optimal,0,0,14.61861397139728,15.440888563000044
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_60.lp,19,138,14.8,0.0,0,0,0,optimal,0,0,14.526945788413286,15.348979721999058
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_61.lp,289,440,26.26,0.0,0.0017635302808183405,0.0011499421903006614,0.0010800415682247584,optimal,0,0,26.1326153986156,27.20142677500189
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_61.lp,357,513,31.5,0.0,0.0022654219671220063,0.0022654219671220063,0.0016587387013705548,optimal,0,0,31.742592027410865,32.837018644000636
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_61.lp,253,421,29.31,0.0,0.002178799000439768,0.0020119512314862387,0.0009501455070097558,optimal,0,0,29.327328069135547,30.341445083002327
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_61.lp,351,555,29.61,0.0,0.001769242243243424,0.0015491416814510889,0.0009632745958358738,optimal,0,0,29.649139922112226,30.742063849997066
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_61.lp,273,422,25.76,0.0,0.0023325146850926813,0.002044596953523443,0.0008722587702130056,optimal,0,0,25.836636120453477,26.862626500998886
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_62.lp,11,99,15.05,0.0,0,0,0,optimal,0,0,14.6912761349231,15.50692137200167
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_62.lp,19,133,14.46,0.0,0,0,0,optimal,0,0,14.109275061637163,14.930388550001226
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_62.lp,7,117,11.0,0.0,0,0,0,optimal,0,0,10.589821638539433,11.399597391999123
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_62.lp,11,116,14.35,0.0,0,0,0,optimal,0,0,14.006116304546595,14.821040460999939
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_62.lp,9,86,14.41,0.0,0,0,0,optimal,0,0,14.148347429931164,14.961691206000978
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_63.lp,1512,1974,226.58,0.0,0.006931110051590491,0.006268195083332127,0.006037664303492817,optimal,0,0,230.2819016724825,232.6391103470014
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_63.lp,651,884,97.04,0.0,0.005208501820511826,0.005208501820511826,0.004616915134238447,optimal,0,0,98.22769026085734,99.60661214499851
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_63.lp,665,933,96.73,0.0,0.005722884775876535,0.00518688765519562,0.003886860645681359,optimal,0,0,98.37348357960582,99.7595356310012
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_63.lp,2468,3052,349.47,0.0,0.008961161076701807,0.008961161076701807,0.008961161076701807,optimal,0,0,354.6250238176435,358.0702435099993
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_63.lp,1655,2329,288.62,0.0,0.011257800194589157,0.011112373665321883,0.010748833977298386,optimal,0,0,293.7997817657888,295.9985198030008
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_64.lp,753,978,85.23,0.0,0.0035724756239699338,0.0034324414275948272,0.002828617077405751,optimal,0,0,86.50903843902051,87.92390953299764
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_64.lp,599,728,65.96,0.0,0.0035531768567068243,0.0035531768567068243,0.0030099989918527413,optimal,0,0,66.55353275127709,67.9239639970001
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_64.lp,817,945,69.05,0.0,0.00343835455500771,0.003109204379733743,0.003032746684172785,optimal,0,0,70.06845494918525,71.44592170899705
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_64.lp,763,901,70.1,0.0,0.004250184176219554,0.004106705189867517,0.0030799712824994218,optimal,0,0,70.90511388704181,72.34416333400077
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_64.lp,551,676,54.12,0.0,0.003583481310043448,0.0033415158918194098,0.0029438370269017494,optimal,0,0,54.666113490238786,55.92728877199988
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_65.lp,7,114,12.19,0.0,0,0,0,optimal,0,0,11.875031091272831,12.685417266002332
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_65.lp,15,61,8.84,0.0,0,0,0,optimal,0,0,8.381524071097374,9.195095559000038
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_65.lp,15,123,12.54,0.0,0,0,0,optimal,0,0,12.11271176673472,12.929642191000312
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_65.lp,17,133,14.05,0.0,0,0,0,optimal,0,0,13.574559401720762,14.39488843000072
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_65.lp,17,54,7.65,0.0,0,0,0,optimal,0,0,7.182853031903505,7.997006314002647
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_66.lp,4030,4834,214.58,0.0,0.006642634951558649,0.005635547591851414,0.0055441679000358375,optimal,0,0,217.4906175620854,221.39458067099986
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_66.lp,3315,4159,216.12,0.0,0.00887944132778832,0.008253539691514752,0.005494102637844207,optimal,0,0,219.6217632126063,222.69567734099837
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_66.lp,4429,5319,233.6,0.0,0.006619029571062439,0.006437194705482218,0.006240560586057875,optimal,0,0,237.7778771109879,240.83475516700128
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_66.lp,3552,4250,183.73,0.0,0.006514674426170323,0.006514674426170323,0.006271263422670067,optimal,0,0,186.22807834111154,189.67873795900232
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_66.lp,3913,4771,203.81,0.0,0.006255931708142845,0.0061213729749980674,0.005808465310448659,optimal,0,0,206.42285239510238,210.55646884399903
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_67.lp,23,102,12.08,0.0,0,0,0,optimal,0,0,11.705408044159412,12.52413968500332
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_67.lp,17,120,12.46,0.0,0,0,0,optimal,0,0,12.003304053097963,12.818394472000364
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_67.lp,15,119,12.63,0.0,0,0,0,optimal,0,0,12.192812791094184,13.006357182999636
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_67.lp,18,124,12.5,0.0,0,0,0,optimal,0,0,12.07142404280603,12.888033663999522
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_67.lp,20,128,12.7,0.0,0,0,0,optimal,0,0,12.246883327141404,13.066972698001337
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_68.lp,7,111,10.12,0.0,0,0,0,optimal,0,0,9.842632107436657,10.418527808000363
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_68.lp,9,106,12.15,0.0,0,0,0,optimal,0,0,11.822680041193962,12.493156224001723
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_68.lp,9,100,11.77,0.0,0,0,0,optimal,0,0,11.306297592818737,12.114752901001339
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_68.lp,5,98,11.52,0.0,0,0,0,optimal,0,0,11.337746137753129,11.892434723999031
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_68.lp,7,103,11.44,0.0,0,0,0,optimal,0,0,11.110598269850016,11.760237889000564
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_69.lp,57,198,16.31,0.0,0.0003736348834498443,0,0,optimal,0,0,16.139075273647904,16.989159158001712
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_69.lp,113,266,18.44,0.0,0.0013884059932696795,0.0004558498076040709,0,optimal,0,0,18.36554211191833,19.255771321000793
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_69.lp,129,295,19.95,0.0,0.0033355885199558713,0.001975142315496436,0,optimal,0,0,19.66563981026411,20.594171458000346
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_69.lp,59,207,19.41,0.0,2.3701433113443875e-05,0,0,optimal,0,0,19.269805040210485,20.12365602999853
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_69.lp,102,282,21.74,0.0,0.0031550740353895033,0,0,optimal,0,0,21.56370935216546,22.470928674003517
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_70.lp,745,981,62.62,0.0,0.003033452258989325,0.0028087179212057,0.0023518626935507794,optimal,0,0,63.40579048730433,64.79711919200054
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_70.lp,647,881,61.13,0.0,0.003101124765748343,0.0030884791800793896,0.00272735731244598,optimal,0,0,61.956742368638515,63.29627255599917
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_70.lp,715,877,57.19,0.0,0.0035728947852749736,0.0031812872749905365,0.002770258250652482,optimal,0,0,57.8401959463954,59.224093423999875
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_70.lp,672,885,53.26,0.0,0.0034282443651498565,0.0030213468508348317,0.002716929272986265,optimal,0,0,53.851146169006824,55.20577790899915
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_70.lp,668,893,54.34,0.0,0.003010632384041815,0.002593962822251895,0.0025398188168246033,optimal,0,0,54.72945095039904,56.082351459001075
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_71.lp,513,848,100.44,0.0,0.01367667770535431,0.01367667770535431,0.01367667770535431,optimal,0,0,102.30748263560236,103.65015123899866
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_71.lp,301,422,36.35,0.0,0.004230685998927951,0.0036841197398489777,0.0023431526936148555,optimal,0,0,36.80669969692826,37.86988261300212
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_71.lp,411,558,57.78,0.0,0.005056709034488085,0.004708561180781096,0.004110919854422951,optimal,0,0,58.4147234801203,59.60487589300101
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_71.lp,205,355,49.01,0.0,0.003277991919618243,0.003277991919618243,0.0012669040005594573,optimal,0,0,49.78044824115932,50.77176182200128
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_71.lp,418,550,48.7,0.0,0.005674123580623644,0.005457012399647338,0.004774056716668553,optimal,0,0,49.299838822335005,50.49198354299733
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_72.lp,137,271,18.69,0.0,0.002141239040429023,0.001425808886308215,0,optimal,0,0,18.37609614804387,19.28973304700048
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_72.lp,123,292,19.85,0.0,0.001700491646888309,0.0013373319433349436,0,optimal,0,0,19.736311063170433,20.641137024998898
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_72.lp,133,293,19.26,0.0,0.00247919747929719,0.0023238469720148268,0,optimal,0,0,19.0016002766788,19.912491662998946
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_72.lp,193,365,22.41,0.0,0.0031662762958628945,0.0025445427922423432,0,optimal,0,0,22.240798864513636,23.200105489002453
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_72.lp,151,297,19.02,0.0,0.0025739853014311153,0.0016073416550092402,0,optimal,0,0,18.845748465508223,19.769012362001376
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_73.lp,61,180,20.32,0.0,0.001286843119826672,0,0,optimal,0,0,19.937834199517965,20.79617753400089
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_73.lp,55,181,21.67,0.0,0,0,0,optimal,0,0,21.461774392053485,22.317016715001955
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_73.lp,60,208,23.75,0.0,0.0010446744641199848,0,0,optimal,0,0,23.554711017757654,24.424145318000228
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_73.lp,55,203,20.16,0.0,0,0,0,optimal,0,0,19.990688282996416,20.845271219001006
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_73.lp,61,218,22.59,0.0,0,0,0,optimal,0,0,22.40215099044144,23.26258782199875
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_74.lp,2111,2561,248.63,0.0,0.006357093478414114,0.006357093478414114,0.0057379576653381606,optimal,0,0,252.54642507620156,255.1532126630009
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_74.lp,2792,3367,342.72,0.0,0.006517745149415031,0.0063049265894419455,0.005556428893511887,optimal,0,0,348.14919386804104,351.3703598229986
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_74.lp,3057,3603,392.9,0.0,0.005912945263652268,0.005526569821609435,0.005389479317017049,optimal,0,0,399.13264011591673,401.84371801499947
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_74.lp,2995,3674,389.42,0.0,0.007820906812229113,0.007129533707458675,0.005833238189328455,optimal,0,0,395.8760529272258,398.6919266219993
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_74.lp,2741,3259,301.17,0.0,0.0053705955125725345,0.0053705955125725345,0.0053705955125725345,optimal,0,0,306.67387176305056,308.9409379389981
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_75.lp,909,1143,71.73,0.0,0.0036821029636702005,0.0033223556522815056,0.0032887409892377968,optimal,0,0,72.91545137017965,74.21063816699825
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_75.lp,989,1201,87.08,0.0,0.004393653104448108,0.0037670619531880545,0.0037321099624486142,optimal,0,0,88.25667943246663,89.88117979500021
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_75.lp,895,1130,76.74,0.0,0.003452496922491472,0.0032335520605779413,0.0029459041367477824,optimal,0,0,77.64330972917378,79.17692154099859
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_75.lp,919,1179,76.17,0.0,0.0034178533493056354,0.0032493500284973688,0.0030434902863271758,optimal,0,0,77.29134583100677,78.79493753299903
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_75.lp,879,1141,69.42,0.0,0.00420250270809959,0.0036110295385587553,0.0034560556913898572,optimal,0,0,70.24584816209972,71.63504530499995
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_76.lp,203,362,24.44,0.0,0.0011731093661214642,0.0009706174321655334,0,optimal,0,0,24.7450939938426,25.68041381999865
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_76.lp,169,320,19.85,0.0,0.0010063113985656709,0.00091192576325712,0,optimal,0,0,19.680424604564905,20.613795081000717
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_76.lp,203,311,19.94,0.0,0.0016755042492958365,0.0016755042492958365,0,optimal,0,0,19.762416863813996,20.718042977998266
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_76.lp,209,338,20.21,0.0,0.0015602973791948355,0.001453208168635818,0.0009087803615307426,optimal,0,0,19.996319131925702,20.95622338999965
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_76.lp,171,345,22.27,0.0,0.0008741128903683932,0.0006533780458942798,0,optimal,0,0,22.16675291955471,23.117671492000227
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_77.lp,185,307,28.67,0.0,0.0040998529438040394,0.0035516968019313755,0,optimal,0,0,28.620852446183562,29.608915759999945
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_77.lp,263,392,31.01,0.0,0.0033178451407594924,0.003142308082152305,0.003142308082152305,optimal,0,0,30.931750467047095,31.967614831999526
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_77.lp,41,155,16.66,0.0,0,0,0,optimal,0,0,16.40159580297768,17.239062789001764
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_77.lp,51,160,17.72,0.0,0,0,0,optimal,0,0,17.543036174029112,18.3887415470017
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_77.lp,51,153,14.57,0.0,0,0,0,optimal,0,0,14.171473685652018,15.016076654999779
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_78.lp,185,334,27.88,0.0,0.0022966130922885725,0.002287656834332664,0,optimal,0,0,27.82544172182679,28.79183132899925
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_78.lp,153,311,26.64,0.0,0.0016905233967762984,0.0014254278981386001,0,optimal,0,0,26.51440231129527,27.442856940000638
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_78.lp,107,234,22.35,0.0,0.0015870117034524046,0,0,optimal,0,0,22.31206440553069,23.20087569200041
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_78.lp,120,195,16.53,0.0,0.002063200939274629,0.0006808737682862358,0,optimal,0,0,16.19923989661038,17.095851259000483
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_78.lp,142,304,26.78,0.0,0.0014447824878306887,0.0009791607449667074,0,optimal,0,0,26.79220039770007,27.71185130199956
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_79.lp,419,583,35.11,0.0,0.0033213217271014332,0.0029332849426767396,0.0026134532028939147,optimal,0,0,35.104268016293645,36.226650618998974
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_79.lp,549,798,46.47,0.0,0.003770588417879924,0.0032482963195450947,0.0031370025885093197,optimal,0,0,46.74681091867387,47.97727727599704
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_79.lp,417,609,30.73,0.0,0.0034213781934964707,0.00290942945816602,0.002537534503985963,optimal,0,0,30.787858275696635,31.90925308200167
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_79.lp,639,849,43.88,0.0,0.003705847306436821,0.0035688686392002346,0.0033452047826551127,optimal,0,0,44.09433248266578,45.376754586999596
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_79.lp,535,778,40.31,0.0,0.0040434011369232985,0.0035343335694556694,0.0028903922098074764,optimal,0,0,40.57203335687518,41.78249879899886
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_80.lp,243,439,33.45,0.0,0.002385876857303527,0.002019133349160352,0.0008167423101289237,optimal,0,0,33.588097762316465,34.58453200599979
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_80.lp,259,417,32.42,0.0,0.002702563309684813,0.002702563309684813,0.001539078762551777,optimal,0,0,32.580676252022386,33.59013308499925
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_80.lp,245,396,33.29,0.0,0.002591444477921494,0.0021185430071450915,0.0013606955087820572,optimal,0,0,33.48077525012195,34.479659032997006
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_80.lp,229,406,35.1,0.0,0.002492030445707855,0.0017329956636657038,0,optimal,0,0,35.20294426381588,36.18708751300073
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_80.lp,235,394,27.5,0.0,0.002686584105648435,0.002686584105648435,0.0009170450281447638,optimal,0,0,27.57708864659071,28.561159176999354
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_81.lp,5,86,10.04,0.0,0,0,0,optimal,0,0,9.669704619795084,10.411961736001103
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_81.lp,7,87,10.25,0.0,0,0,0,optimal,0,0,9.955913159996271,10.57764767199842
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_81.lp,7,43,9.14,0.0,0,0,0,optimal,0,0,8.787533454596996,9.475340646000404
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_81.lp,7,90,10.05,0.0,0,0,0,optimal,0,0,9.832005286589265,10.393890563998866
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_81.lp,7,71,9.29,0.0,0,0,0,optimal,0,0,8.958186717703938,9.617673911001475
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_82.lp,99,263,22.93,0.0,0.0013714176356664947,0,0,optimal,0,0,22.72758941166103,23.616104239998094
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_82.lp,145,312,26.99,0.0,0.001705808138100009,0.0012309656278135129,0,optimal,0,0,27.044263934716582,27.948532034999516
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_82.lp,141,282,23.13,0.0,0.0017953195453416758,0.00152679609940071,0,optimal,0,0,23.066022185608745,23.961632659000315
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_82.lp,135,291,25.96,0.0,0.0018183014643436146,0.0007901675936321558,0,optimal,0,0,26.079939840361476,26.972516318997805
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_82.lp,151,310,23.55,0.0,0.0014346869683272562,0.0008210221003830347,0,optimal,0,0,23.398409586399794,24.315341073997843
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_83.lp,434,652,67.24,0.0,0.004061326882860481,0.002756587022840579,0.0021665172660281107,optimal,0,0,68.04719266295433,69.2061349109972
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_83.lp,401,628,67.38,0.0,0.003748357551600821,0.0026809833723845018,0.0017608902807883687,optimal,0,0,68.08252672292292,69.21981363799932
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_83.lp,604,904,83.35,0.0,0.0036120445567492943,0.003401729076962951,0.0032385049213820025,optimal,0,0,84.34382684156299,85.68100040200079
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_83.lp,780,1057,83.74,0.0,0.004485228461748601,0.004485228461748601,0.00400069556758832,optimal,0,0,84.85837240889668,86.29891937499997
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_83.lp,532,759,71.78,0.0,0.0040912513588120085,0.0038620648443756012,0.0022495491845734403,optimal,0,0,72.5655647944659,73.84962332500072
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_84.lp,116,220,24.53,0.0,0.001473418695243098,0.000518243326865626,0,optimal,0,0,24.397853150963783,25.285587038000813
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_84.lp,157,300,30.03,0.0,0.0013777296345458404,0.001085739907707278,0,optimal,0,0,30.023453639820218,30.94380086700039
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_84.lp,207,345,27.97,0.0,0.00158989009782164,0.0012711626781908864,0.0002458142931377762,optimal,0,0,27.96405005455017,28.9239859219997
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_84.lp,213,363,37.89,0.0,0.0015711138297687095,0.0015711138297687095,0.0005394825056842223,optimal,0,0,37.930378468707204,38.897394759002054
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_84.lp,153,267,23.65,0.0,0.0019764448771065818,0.0015463536175240077,0,optimal,0,0,23.448527978733182,24.36585158700109
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_85.lp,149,314,22.61,0.0,0.0019502531683350613,0.0013978765843485853,0,optimal,0,0,22.347961626946926,23.264804065001954
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_85.lp,158,377,26.09,0.0,0.00334628713067771,0.0014744859987391036,0,optimal,0,0,25.939120940864086,26.89509830300085
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_85.lp,117,258,18.5,0.0,0.0017216639362770327,0.0005411666080129972,0,optimal,0,0,18.16238317079842,19.05754203199831
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_85.lp,151,322,20.16,0.0,0.0021026546029604314,0.001384879428695932,0,optimal,0,0,19.921031929552555,20.844418730001053
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_85.lp,128,301,20.26,0.0,0.0019009101540757782,0.0011102273144363221,0,optimal,0,0,20.02707912772894,20.92495043800227
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_86.lp,2451,3005,218.16,0.0,0.004996873293239831,0.0047814748165231034,0.0046240256291812006,optimal,0,0,221.1784075051546,223.9600182130016
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_86.lp,2131,2643,176.24,0.0,0.004966091642639017,0.0045129307554394055,0.004463600688597135,optimal,0,0,178.68880932964385,181.1868341670015
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_86.lp,1861,2322,208.04,0.0,0.008367675663818902,0.007515326388056527,0.007293318090013962,optimal,0,0,211.1382080782205,213.4857628250029
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_86.lp,2333,2999,198.75,0.0,0.004911851500691634,0.004324586724057429,0.0039023065552214057,optimal,0,0,202.1490323562175,204.47390167100093
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_86.lp,2557,3109,245.05,0.0,0.005123133501847444,0.004927615986229074,0.004661649132154137,optimal,0,0,248.77094191871583,251.59306841099897
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_87.lp,203,381,20.98,0.0,0.0013710583136680758,0.0012724033986908955,0,optimal,0,0,20.8545646648854,21.82483518600202
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_87.lp,180,339,21.01,0.0,0.0019807266061702506,0.0010450763951786683,0,optimal,0,0,20.794245125725865,21.738682293002057
gcnn:baseline,60,small,data/instances/facilities/test_100_100_5/instance_87.lp,198,365,20.09,0.0,0.001530386767512914,0.0013251128607049414,0,optimal,0,0,19.868938710540533,20.84229734499968
gcnn:baseline,80,small,data/instances/facilities/test_100_100_5/instance_87.lp,205,380,22.76,0.0,0.0019618079748477987,0.0018479809003970425,0.00019034468978086668,optimal,0,0,22.52264067903161,23.49545610199857
gcnn:baseline,100,small,data/instances/facilities/test_100_100_5/instance_87.lp,170,382,22.76,0.0,0.0019247037470622433,0.0015906443640812226,0,optimal,0,0,22.568663705140352,23.50438714700067
gcnn:baseline,20,small,data/instances/facilities/test_100_100_5/instance_88.lp,787,1165,71.69,0.0,0.006898144996299555,0.005938555758026619,0.005153771121036196,optimal,0,0,72.5994989015162,73.87639494199902
gcnn:baseline,40,small,data/instances/facilities/test_100_100_5/instance_88.lp,767,1111,61.91,0.0,0.005060954944287541,0.004488296347590415,0.0033361221578561305,optimal,0,0,62.556736931204796,63.74891841000135
