policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_16.lp,574,4707,180.11181,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.11184347607195,180.1639778660001
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_16.lp,8260,14980,180.010896,0.0015884820811736277,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.01092071644962,176.7016305100001
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_16.lp,9795,16531,180.038002,0.001617022773312185,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.0380279161036,188.2849138739998
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_16.lp,10624,18688,180.003247,0.0016207767621445174,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.00326916575432,187.18457775699972
ml-competitor:svmrank_khalil,0,small,../data/instances/cddesign/test/instance_21.lp,632,4843,180.065475,0.0016792989711327914,0.0018099858913627294,0.0018015444503568202,0.0017724698338811293,0.001744427737477004,0.0017343842134030511,0.0017282107753732203,0.0017176867631198463,timelimit,0,0,180.06550360284746,180.11556549200031
ml-competitor:svmrank_khalil,2,small,../data/instances/cddesign/test/instance_21.lp,642,4724,180.1587,0.0016913397712703733,0.0018165365678234017,0.0018165365678234017,0.0017999525956237702,0.0017714383215194605,0.001755510696025064,0.001737768974469625,0.001737768974469625,timelimit,0,0,180.15873256139457,180.23896268299995
ml-competitor:svmrank_khalil,4,small,../data/instances/cddesign/test/instance_21.lp,638,4775,180.23431,0.0017772941210558028,0.001797818649684979,0.001788500912662458,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,0.0017772941210558028,timelimit,0,0,180.23433156870306,180.30423435899957
gcnn:baseline,0,small,../data/instances/cddesign/test/instance_21.lp,9592,16597,180.028446,0.0015828028500883828,0.001820693908200908,0.001820693908200908,0.001820693908200908,0.001768741843201377,0.0017378860121941913,0.0017378860121941913,0.0017378860121941913,timelimit,0,0,180.0284682624042,188.42491631700068
gcnn:baseline,2,small,../data/instances/cddesign/test/instance_21.lp,10099,16843,180.004465,0.0016168569580272364,0.0018142676802728021,0.0018089479982533819,0.0018089479982533819,0.0017708653666889502,0.0017642177383547788,0.0017445835466744853,0.0017442372555542412,timelimit,0,0,180.0044838525355,188.8663289039996
gcnn:baseline,4,small,../data/instances/cddesign/test/instance_21.lp,9789,17829,180.056055,0.0016207767621445174,0.0018020059770849895,0.0018020059770849895,0.0018020059770849895,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,0.0017849953175662653,timelimit,0,0,180.05607711710036,188.35959707999973
