policy,seed,type,instance,nnodes,nlps,stime,gap,status,ndomchgs,ncutoffs,walltime,proctime
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,457,919,10.27,0.0,optimal,249,0,11.582617446780205,11.59086622599989
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,209,584,8.12,0.0,optimal,192,1,9.089256479404867,9.095074446000126
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,191,603,9.24,0.0,optimal,219,1,10.100607106462121,10.104206445999807
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,429,842,6.78,0.0,optimal,0,0,7.358643369749188,7.623503887999959
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,395,811,7.09,0.0,optimal,0,0,7.7696144469082355,8.004016509999474
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,436,856,6.98,0.0,optimal,0,0,7.746415046043694,8.002855185000044
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,377,834,6.2,0.0,optimal,0,0,6.657384325750172,6.86735290300021
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_53/instance_53.lp,451,958,7.18,0.0,optimal,0,0,7.970464972779155,8.1871133679997
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,830,1409,12.62,0.0,optimal,337,0,14.058390793390572,14.067344804999266
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,541,1086,10.52,0.0,optimal,304,0,11.781176587566733,11.787850355000046
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,624,1199,11.49,0.0,optimal,337,0,13.014146621339023,13.020643739000661
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,747,1346,11.86,0.0,optimal,334,0,13.670227028429508,13.677449648999755
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,506,990,10.33,0.0,optimal,286,1,11.485519600100815,11.491359802999796
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,505,1019,7.24,0.0,optimal,0,0,7.734601683914661,8.060204266000255
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,457,969,6.86,0.0,optimal,0,0,7.406473454087973,7.712758339000175
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,497,932,7.0,0.0,optimal,0,0,7.483835538849235,7.785058790999756
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,483,881,6.88,0.0,optimal,0,0,7.731378718279302,8.031438590000107
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_54/instance_54.lp,557,1026,7.1,0.0,optimal,0,0,7.632791290059686,7.979940035000254
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1578,2347,16.74,0.0,optimal,444,0,18.970914121717215,18.984352487999786
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1992,2619,17.8,0.0,optimal,314,0,20.546859993599355,20.55987547100085
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,2143,2933,18.92,0.0,optimal,391,0,21.29527595732361,21.305596184000024
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,2280,3462,21.06,0.0,optimal,381,0,23.605370545759797,23.618087668000044
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1801,2591,18.11,0.0,optimal,391,1,20.479370726272464,20.489277396000034
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1246,1875,12.71,0.0,optimal,0,0,13.344814267009497,14.188384813000084
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1276,2067,13.41,0.0,optimal,0,0,14.275932234711945,15.143485571000383
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1184,1862,12.34,0.0,optimal,0,0,13.135430758818984,13.741051631000119
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1430,2262,14.42,0.0,optimal,0,0,15.267123728059232,16.088724420999824
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_55/instance_55.lp,1149,1786,11.98,0.0,optimal,0,0,12.737475886009634,13.473861972999657
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,13,133,4.16,0.0,optimal,23,1,4.472868911921978,4.474918208999952
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,31,156,4.48,0.0,optimal,41,2,4.738360579125583,4.740724389999741
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,21,145,3.63,0.0,optimal,31,1,3.8856405690312386,3.8882480809998015
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,11,142,3.62,0.0,optimal,25,1,3.916862465441227,3.9197080220001226
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,11,112,3.51,0.0,optimal,18,1,3.737364811822772,3.739775792000728
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,59,261,3.27,0.0,optimal,0,0,3.525945325382054,3.5557669999998325
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,63,220,3.13,0.0,optimal,0,0,3.2738220961764455,3.296981866000351
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,68,242,3.06,0.0,optimal,0,0,3.241195007227361,3.263111241999468
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,61,205,2.97,0.0,optimal,0,0,3.1375304218381643,3.1624100050003108
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_56/instance_56.lp,65,209,3.02,0.0,optimal,0,0,3.1692970618605614,3.201575793000302
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,200,509,6.91,0.0,optimal,177,1,7.739133614115417,7.744550091999372
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,229,553,6.72,0.0,optimal,201,0,7.544687004759908,7.5503897899998265
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,193,510,6.82,0.0,optimal,179,2,7.513490676879883,7.518078873000377
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,285,670,7.61,0.0,optimal,222,1,8.33570094872266,8.341049357999509
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,231,493,6.78,0.0,optimal,147,0,7.471300633624196,7.476033739999366
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,322,692,5.16,0.0,optimal,0,0,5.670804854482412,5.828654924000148
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,344,621,4.98,0.0,optimal,0,0,5.30509034357965,5.499788523999996
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,352,649,5.37,0.0,optimal,0,0,5.727574813179672,5.916126353999971
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,343,643,5.08,0.0,optimal,0,0,5.368937679566443,5.563235337999686
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_57/instance_57.lp,362,781,5.58,0.0,optimal,0,0,5.928536537103355,6.15055908100021
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,705,1246,12.08,0.0,optimal,332,0,13.548649694770575,13.55862295299994
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,983,1542,12.72,0.0,optimal,315,0,14.352391355670989,14.362459852000029
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,929,1637,13.64,0.0,optimal,370,1,15.195012163370848,15.204682861000038
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,777,1252,11.99,0.0,optimal,275,0,13.551314268261194,13.557514584000273
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,950,1501,12.03,0.0,optimal,317,1,13.692943820729852,13.697481051000068
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,756,1288,9.39,0.0,optimal,0,0,10.118501360528171,10.604569623000316
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,739,1251,9.3,0.0,optimal,0,0,10.118385503068566,10.563036100999852
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,788,1379,9.84,0.0,optimal,0,0,10.635694370605052,11.08035238499997
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,745,1323,9.37,0.0,optimal,0,0,10.259625610895455,10.633145996000167
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_58/instance_58.lp,838,1435,9.14,0.0,optimal,0,0,9.793780125677586,10.299906760999875
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1759,2440,17.05,0.0,optimal,377,1,19.425087125971913,19.383933029999753
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1312,1918,15.03,0.0,optimal,359,0,16.765373338013887,16.776804497999365
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1643,2390,16.61,0.0,optimal,451,0,18.791853136382997,18.804295169999932
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1631,2407,17.16,0.0,optimal,381,0,19.096670479513705,19.10958005900011
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1635,2250,15.67,0.0,optimal,322,0,17.871776825748384,17.818981616999736
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1022,1611,10.76,0.0,optimal,0,0,11.678564664907753,12.149143628000274
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1056,1756,11.93,0.0,optimal,0,0,12.718418898060918,13.304850123999131
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1039,1776,11.54,0.0,optimal,0,0,12.089407814666629,12.678719008999906
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1187,1909,12.34,0.0,optimal,0,0,13.17105661984533,13.706847363999259
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_59/instance_59.lp,1109,1737,11.7,0.0,optimal,0,0,12.348496743477881,13.15875488399979
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,912,1493,10.25,0.0,optimal,282,0,11.548721331171691,11.55607153999972
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,928,1508,10.57,0.0,optimal,287,1,11.897607666440308,11.904873728999519
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,845,1432,11.26,0.0,optimal,334,0,12.762474059127271,12.766711277000468
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,867,1426,11.12,0.0,optimal,329,0,12.551300179213285,12.558354079999845
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,875,1431,10.73,0.0,optimal,306,0,12.08497138042003,12.092109295999762
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,885,1448,9.12,0.0,optimal,0,0,9.842567266896367,10.330614798999704
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,1015,1648,9.69,0.0,optimal,0,0,10.44108665920794,10.969048561999443
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,1034,1570,10.24,0.0,optimal,0,0,10.943501034751534,11.566364412999974
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,957,1445,9.56,0.0,optimal,0,0,10.2176010934636,10.790986687999975
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_60/instance_60.lp,1028,1637,10.03,0.0,optimal,0,0,10.625140476971865,11.249413257000015
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,212,525,7.86,0.0,optimal,147,1,8.62380980886519,8.629339941999206
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,253,663,8.31,0.0,optimal,230,0,9.249165267683566,9.255761141000221
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,135,453,7.13,0.0,optimal,154,0,7.835000622086227,7.839534333999836
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,105,393,6.44,0.0,optimal,129,0,7.085761991329491,7.089638661999743
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,53,296,6.22,0.0,optimal,99,0,6.776828092522919,6.7785224780000135
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,255,719,5.8,0.0,optimal,0,0,6.368454495444894,6.452736021999954
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,213,547,4.66,0.0,optimal,0,0,5.078752468340099,5.192789121000715
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,199,594,4.76,0.0,optimal,0,0,5.172258695587516,5.2791828079998595
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,217,525,4.69,0.0,optimal,0,0,4.965822778642178,5.096150310999292
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_61/instance_61.lp,213,534,4.47,0.0,optimal,0,0,4.765668849460781,4.887372153000797
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,281,777,10.22,0.0,optimal,289,1,11.41318597085774,11.421060239000326
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,312,706,8.31,0.0,optimal,212,1,9.076680123806,9.082646742000179
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,351,824,8.98,0.0,optimal,282,1,10.055061975494027,10.060723662999408
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,335,793,8.97,0.0,optimal,271,1,9.97013813443482,9.976275859000452
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,289,737,9.67,0.0,optimal,282,1,10.599727232009172,10.605108957999619
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,486,908,7.11,0.0,optimal,0,0,7.769348018802702,8.030142605000037
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,435,825,6.37,0.0,optimal,0,0,6.920102997682989,7.126158024000688
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,430,803,6.37,0.0,optimal,0,0,6.9009773172438145,7.11687568600064
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,428,778,6.33,0.0,optimal,0,0,6.864637059159577,7.0777863800003615
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_62/instance_62.lp,475,901,7.04,0.0,optimal,0,0,7.570575220510364,7.85338868999952
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,47,230,4.59,0.0,optimal,68,3,4.9798561576753855,4.983552574999521
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,61,249,4.72,0.0,optimal,75,1,5.0850872322916985,5.088093111000489
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,33,234,4.39,0.0,optimal,62,1,4.773607947863638,4.777102484000352
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,51,245,4.42,0.0,optimal,83,0,4.75169434864074,4.755152623999493
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,72,300,4.51,0.0,optimal,94,1,4.889926142059267,4.89307890300006
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,108,339,3.68,0.0,optimal,0,0,3.9966506035998464,4.046030178999899
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,103,342,3.43,0.0,optimal,0,0,3.5591889647766948,3.627823996999723
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,104,371,3.57,0.0,optimal,0,0,3.870921453461051,3.9393649650000953
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,95,329,3.3,0.0,optimal,0,0,3.432775360532105,3.4972410039999886
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_63/instance_63.lp,95,351,3.54,0.0,optimal,0,0,3.729633390903473,3.7849675819998083
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,131,420,7.07,0.0,optimal,141,1,7.932016478851438,7.935385314999621
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,122,404,6.8,0.0,optimal,121,1,7.613214858807623,7.6173354499997
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,167,475,7.57,0.0,optimal,153,1,8.334149482659996,8.338722288000099
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,117,405,7.18,0.0,optimal,132,1,8.03849209472537,8.043595660999927
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,225,610,8.2,0.0,optimal,204,0,9.049630410037935,9.055631057000028
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,268,606,5.4,0.0,optimal,0,0,6.00304539129138,6.173160772000301
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,270,607,5.29,0.0,optimal,0,0,5.7645025392994285,5.905195095000636
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,258,584,5.18,0.0,optimal,0,0,5.6854502549394965,5.808480091999627
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,246,477,4.9,0.0,optimal,0,0,5.290493876673281,5.439544901000772
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_64/instance_64.lp,320,686,5.53,0.0,optimal,0,0,6.188601307570934,6.377133132999916
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,361,737,10.25,0.0,optimal,255,1,11.482123277150095,11.490627209000195
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,413,875,11.41,0.0,optimal,310,0,12.518378117121756,12.526801850999618
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,223,555,9.05,0.0,optimal,210,0,10.065707889385521,10.072253764999914
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,475,865,10.44,0.0,optimal,258,0,11.589038261212409,11.595762263999859
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,396,769,10.53,0.0,optimal,252,0,11.548195073381066,11.555177340999762
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,424,860,7.06,0.0,optimal,0,0,7.612198576331139,7.891097312000056
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,372,695,6.32,0.0,optimal,0,0,6.719071237370372,6.947032311999465
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,349,760,6.56,0.0,optimal,0,0,7.070752206258476,7.2704767329996685
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,330,679,5.93,0.0,optimal,0,0,6.361237038858235,6.524451819000205
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_65/instance_65.lp,365,665,6.36,0.0,optimal,0,0,6.899929529987276,7.117510680000123
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,593,989,9.11,0.0,optimal,215,0,10.354899396188557,10.361422814999969
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,964,1416,9.68,0.0,optimal,213,0,11.217685706913471,11.22142215399981
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,1254,1847,12.56,0.0,optimal,262,0,14.20512352604419,14.211581093999484
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,1320,1919,13.54,0.0,optimal,290,0,15.234284413047135,15.240962103999664
internal:relpscost,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,1192,1951,13.72,0.0,optimal,301,0,15.56972967647016,15.577255238999896
gcnn:baseline,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,475,883,6.92,0.0,optimal,0,0,7.681942825205624,7.909529802999714
gcnn:baseline,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,813,1460,9.8,0.0,optimal,0,0,10.796853344887495,11.183459490000132
gcnn:baseline,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,618,1271,9.3,0.0,optimal,0,0,10.269433566369116,10.65235715899962
gcnn:baseline,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,589,1120,7.93,0.0,optimal,0,0,8.752412172965705,9.072086967999894
gcnn:baseline,100,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_66/instance_66.lp,537,995,7.72,0.0,optimal,0,0,8.418058101087809,8.728469270999994
internal:relpscost,20,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_67/instance_67.lp,643,1159,11.89,0.0,optimal,262,1,13.317991975694895,13.326353728999493
internal:relpscost,40,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_67/instance_67.lp,399,912,11.41,0.0,optimal,274,1,12.907186456024647,12.912133086999347
internal:relpscost,60,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_67/instance_67.lp,650,1137,12.58,0.0,optimal,238,0,14.13875968568027,14.14302812599999
internal:relpscost,80,small,../data/instances/setcover/updated_data/test_500r_1000c_0.05d_0mc_0se/instance_67/instance_67.lp,688,1249,12.28,0.0,optimal,292,1,13.885762446559966,13.892420871000468
