policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,100_gap,200_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_30.lp,165,341,32.13,0.0,0.002326908305324929,0.0018221962249651879,0,optimal,0,0,32.022886492311954,32.968524011001136
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_30.lp,187,369,38.34,0.0,0.0024102593254233884,0.0019025838606142019,0,optimal,0,0,38.39487178809941,39.351524229999995
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_30.lp,123,304,29.84,0.0,0.0016364321874951903,0.0013937092839291108,0,optimal,0,0,29.74075740389526,30.617283335999673
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_30.lp,147,270,32.55,0.0,0.0018486448897168375,0.0012663258255632135,0,optimal,0,0,32.5056992713362,33.39251675599917
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_31.lp,117,242,18.85,0.0,0.0013460595943759791,0.0010740194327850427,0,optimal,0,0,18.599762143567204,19.46360720800112
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_31.lp,111,242,22.98,0.0,0.0012102437385856026,0.0003570407581914022,0,optimal,0,0,22.927143413573503,23.791567233000023
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_31.lp,117,234,19.54,0.0,0.0016632028565432366,0.0006268842549985567,0,optimal,0,0,19.23057788051665,20.091214447998937
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_31.lp,155,310,26.16,0.0,0.0013732788704784865,0.0011140898384606889,0,optimal,0,0,26.139214588329196,27.0268919859991
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_31.lp,137,263,21.57,0.0,0.0015301892132460594,0.001108880519687936,0,optimal,0,0,21.345042280852795,22.252278525000293
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_32.lp,17,119,14.34,0.0,0,0,0,optimal,0,0,14.086564177647233,14.901563977999103
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_32.lp,33,108,15.76,0.0,0,0,0,optimal,0,0,15.393866708502173,16.221189457000946
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_32.lp,23,176,16.56,0.0,0,0,0,optimal,0,0,16.289914067834616,17.10605651700098
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_32.lp,25,148,14.15,0.0,0,0,0,optimal,0,0,13.736720560118556,14.55850808499963
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_32.lp,27,124,13.64,0.0,0,0,0,optimal,0,0,13.225994378328323,14.047297237999373
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_33.lp,19,126,10.16,0.0,0,0,0,optimal,0,0,9.650369700044394,10.467298929999743
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_33.lp,15,117,9.86,0.0,0,0,0,optimal,0,0,9.33967292867601,10.151441826999871
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_33.lp,17,58,7.95,0.0,0,0,0,optimal,0,0,7.379392134025693,8.191264176999539
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_33.lp,25,108,10.3,0.0,0,0,0,optimal,0,0,9.82038370333612,10.639829458999884
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_33.lp,27,134,10.2,0.0,0,0,0,optimal,0,0,9.708742748945951,10.52816250000069
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_34.lp,421,570,38.65,0.0,0.004020312773975145,0.004020312773975145,0.003327276398575312,optimal,0,0,38.87195956707001,40.00288036699931
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_34.lp,447,613,42.55,0.0,0.0035937806696309934,0.0030321713901510206,0.002368394877517437,optimal,0,0,42.78078295662999,43.94476286899953
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_34.lp,321,474,41.77,0.0,0.003099352269535741,0.002594531998904789,0.0022546712281014984,optimal,0,0,41.901398438960314,43.02471256699937
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_34.lp,329,443,34.78,0.0,0.003957304275536717,0.0038479318844974316,0.0027657494194920176,optimal,0,0,34.88826394453645,35.956828997999764
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_34.lp,343,586,47.86,0.0,0.002411029557220518,0.002025034701827354,0.0016621836453306878,optimal,0,0,48.34631462395191,49.43521838699962
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_35.lp,1653,2017,201.73,0.0,0.012176643562189182,0.011997650235713836,0.010676024994032815,optimal,0,0,204.36186072975397,206.9644907590009
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_35.lp,1914,2310,193.34,0.0,0.011038357461148443,0.007301355319541757,0.0072604477586587545,optimal,0,0,196.2201381959021,198.63999413900092
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_35.lp,2458,2898,279.38,0.0,0.014224258681533536,0.014224258681533536,0.012532606364919532,optimal,0,0,283.8914847970009,286.75959534400135
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_35.lp,1623,2057,199.85,0.0,0.009563562039232991,0.009466684659199446,0.009466684659199446,optimal,0,0,203.35309425368905,205.19007012099974
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_35.lp,1367,1778,170.71,0.0,0.010141261528258234,0.010141261528258234,0.008576574812584144,optimal,0,0,173.67928679846227,175.46342818099947
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_36.lp,711,935,77.51,0.0,0.003895922938606953,0.0035995856140523513,0.0035995856140523513,optimal,0,0,78.81950177252293,79.99538888900133
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_36.lp,927,1159,94.36,0.0,0.00511043590376478,0.004721838920049202,0.004517691381905748,optimal,0,0,95.73529224097729,97.03498089499772
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_36.lp,622,829,70.19,0.0,0.0036897309334757355,0.003680688016922743,0.0036631885958440863,optimal,0,0,70.9619002379477,72.10018733499965
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_36.lp,903,1214,98.5,0.0,0.004384270897024916,0.004238089431862123,0.003541176257486935,optimal,0,0,99.9867659136653,101.27962020900304
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_36.lp,973,1235,102.83,0.0,0.004610677479191593,0.004610677479191593,0.004566664031386952,optimal,0,0,104.72580840811133,106.05428938600016
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_37.lp,79,188,21.56,0.0,0.0016566784387405348,0,0,optimal,0,0,21.400812150910497,22.2510703140033
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_37.lp,123,226,23.94,0.0,0.0018584754015783073,0.0008839942256233118,0,optimal,0,0,23.72879525460303,24.600686297999346
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_37.lp,85,199,22.57,0.0,0.0010465079307379029,0,0,optimal,0,0,22.297251308336854,23.150442815000133
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_37.lp,77,178,19.25,0.0,0.0010489159809483934,0,0,optimal,0,0,19.007503919303417,19.854302671999903
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_37.lp,93,241,28.12,0.0,0.0010095591746464819,0,0,optimal,0,0,27.997780414298177,28.85868831100015
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_38.lp,235,376,28.02,0.0,0.002015897150858646,0.001664060512380072,0.0011334549274235597,optimal,0,0,28.13810500316322,29.06435438000335
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_38.lp,205,331,30.22,0.0,0.0023551031583809463,0.0017721491533551864,0.0006047197409022342,optimal,0,0,30.28350181877613,31.196695421996992
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_38.lp,233,360,33.91,0.0,0.0019106463178039021,0.0016740806059047987,0.0009786858121701807,optimal,0,0,34.052170718088746,34.98167460100012
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_38.lp,219,360,31.27,0.0,0.0021104553100142007,0.0016645782600237173,0.00032413325741729245,optimal,0,0,31.427958991378546,32.34782620799888
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_38.lp,185,320,27.42,0.0,0.002076045361321939,0.002076045361321939,0,optimal,0,0,27.51413817703724,28.417193247001705
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_39.lp,187,314,27.54,0.0,0.0025608371200269535,0.0023392793004014794,0,optimal,0,0,27.518698608502746,28.43973446200107
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_39.lp,114,274,23.63,0.0,0.002306309885887884,0.00047725573391215793,0,optimal,0,0,23.462036050856113,24.327944770000613
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_39.lp,101,261,23.73,0.0,0.002152902816157921,0,0,optimal,0,0,23.521315502002835,24.39672324899948
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_39.lp,261,360,23.81,0.0,0.002466805983180045,0.0024327389040787197,0.0018956186022436774,optimal,0,0,23.5594940520823,24.557298840998556
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_39.lp,105,240,23.12,0.0,0.002284432976136138,0.00023521188699223474,0,optimal,0,0,22.922678526490927,23.81616580300033
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_40.lp,143,290,22.01,0.0,0.0015219077271932337,0.0011056963883979201,0,optimal,0,0,21.86998127773404,22.790046729001915
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_40.lp,219,342,30.59,0.0,0.0022510001278372963,0.0022510001278372963,0.001256795622750745,optimal,0,0,30.5080053396523,31.492295678999653
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_40.lp,187,330,26.49,0.0,0.0016353388317075436,0.0014193594644620567,0,optimal,0,0,26.385452257469296,27.344220975002827
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_40.lp,213,375,33.37,0.0,0.005151880662098013,0.0024645547905368516,0,optimal,0,0,33.34851964563131,34.34850300399921
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_40.lp,149,291,23.13,0.0,0.0016257428911562774,0.0011430028148080545,0,optimal,0,0,23.022323060780764,23.948847495001246
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_41.lp,149,248,20.94,0.0,0.002482334374683444,0.001645918675109072,0,optimal,0,0,20.672283353284,21.596973222000088
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_41.lp,167,277,20.32,0.0,0.0021614972501096488,0.0017533474175675833,0,optimal,0,0,20.077305929735303,21.01113932500084
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_41.lp,179,284,25.92,0.0,0.0025654428463259622,0.0021093300592395386,0,optimal,0,0,25.738276766613126,26.687985486001708
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_41.lp,151,237,17.53,0.0,0.0028254606086909554,0.001312692045748548,0,optimal,0,0,17.349491180852056,18.27103339599853
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_41.lp,113,217,19.65,0.0,0.002080100226892887,0.0010859419873681725,0,optimal,0,0,19.43590422347188,20.333187296000688
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_42.lp,347,514,48.0,0.0,0.002835263888949943,0.002191003940261729,0.0015897045277693813,optimal,0,0,48.41890776157379,49.52420184700168
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_42.lp,397,563,56.2,0.0,0.0026974972460600526,0.002632304741154964,0.001894223374464229,optimal,0,0,56.913136061280966,58.123450432001846
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_42.lp,384,549,51.38,0.0,0.0026485734913028088,0.002539317475537043,0.0014309640561895863,optimal,0,0,51.89187963679433,53.01943197400033
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_42.lp,415,553,49.89,0.0,0.0032353613202385553,0.0025670339059806705,0.0016409589279433284,optimal,0,0,50.282819885760546,51.424228471998504
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_42.lp,355,492,43.49,0.0,0.0028250880903001765,0.0022057541880680306,0.0016708341699674608,optimal,0,0,43.98514140211046,45.0746180419992
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_43.lp,3,34,9.01,0.0,0,0,0,optimal,0,0,8.985499568283558,9.392915002998052
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_43.lp,3,38,9.34,0.0,0,0,0,optimal,0,0,9.320588510483503,9.72794780500044
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_43.lp,3,34,8.24,0.0,0,0,0,optimal,0,0,8.127937635406852,8.534335636999458
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_43.lp,9,122,11.74,0.0,0,0,0,optimal,0,0,11.294236708432436,12.104168784000649
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_43.lp,5,44,9.43,0.0,0,0,0,optimal,0,0,9.318665450438857,9.78804181400119
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_44.lp,859,1266,120.91,0.0,0.006458417054882646,0.006147521891946304,0.0046592768080809,optimal,0,0,122.63706178031862,124.20321068300109
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_44.lp,693,970,87.84,0.0,0.005622295838304346,0.005145284328613458,0.0043550573199401445,optimal,0,0,88.92026589624584,90.28867113800152
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_44.lp,665,991,94.87,0.0,0.005503768766541832,0.0049112567185129,0.004057804729639596,optimal,0,0,95.90340218320489,97.37830770099754
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_44.lp,701,968,97.01,0.0,0.005392380749745185,0.005045402391864107,0.004971800169124965,optimal,0,0,98.2497384250164,99.62737292500242
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_44.lp,693,1016,109.82,0.0,0.005193132547832133,0.004715192362801182,0.004472256672780349,optimal,0,0,111.64919052273035,113.00839035000172
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_45.lp,569,789,79.12,0.0,0.004381496430015023,0.00411243500761143,0.0028152080857427185,optimal,0,0,80.35341975651681,81.62388942100006
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_45.lp,477,662,69.14,0.0,0.004515195989412411,0.003346294050800596,0.002584426040708548,optimal,0,0,70.08784326724708,71.2774078399998
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_45.lp,395,493,67.3,0.0,0.004442957791270484,0.0039324661761530886,0.001987691986353582,optimal,0,0,68.15624229796231,69.28374842799894
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_45.lp,575,746,77.06,0.0,0.00366983683170022,0.00366983683170022,0.002711967068380423,optimal,0,0,78.0290847774595,79.31418840300103
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_45.lp,449,633,70.74,0.0,0.0038082585149211354,0.003130677740723439,0.0029053571692516525,optimal,0,0,71.75423437356949,72.92382333299975
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_46.lp,141,304,19.8,0.0,0.001935090134649941,0.0016045726537844314,0,optimal,0,0,19.58796750754118,20.49972667900147
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_46.lp,189,346,19.65,0.0,0.0019093123590739614,0.0016955329297016417,0,optimal,0,0,19.41083855740726,20.35828314199898
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_46.lp,175,321,18.4,0.0,0.002470425284108568,0.001893852505179987,0,optimal,0,0,18.049606611952186,18.985503633997723
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_46.lp,191,314,21.06,0.0,0.0029569742716506345,0.002313020911050794,0,optimal,0,0,20.895147617906332,21.845069313996646
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_46.lp,169,317,21.31,0.0,0.0023624679570112246,0.0013986983827028205,0,optimal,0,0,21.142403410747647,22.07550508699933
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_47.lp,1749,2280,260.86,0.0,0.0210057980919021,0.020067424575539606,0.020067424575539606,optimal,0,0,265.63668983243406,267.8613381199975
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_47.lp,1555,1957,201.95,0.0,0.011158021984438196,0.007973701097478981,0.007864970457744194,optimal,0,0,205.5155505090952,207.61827284299943
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_47.lp,1770,2197,222.23,0.0,0.009890599145745244,0.009890599145745244,0.008169541463597633,optimal,0,0,225.9689369443804,228.24158317899855
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_47.lp,1477,1859,165.15,0.0,0.007947101136300929,0.007947101136300929,0.0077338803684264415,optimal,0,0,167.82949768565595,169.91773116400145
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_47.lp,1389,1708,165.02,0.0,0.007035448390587157,0.006776408394491899,0.006682385997024435,optimal,0,0,167.95502986945212,169.94887378899875
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_48.lp,225,423,43.09,0.0,0.0018673879013468243,0.0016091652212147593,0.0010236488497545565,optimal,0,0,43.255368530750275,44.245244155001274
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_48.lp,181,335,31.72,0.0,0.002874323371702902,0.002260719717351474,0,optimal,0,0,31.700046561658382,32.64130559199839
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_48.lp,241,405,38.81,0.0,0.00203612364151868,0.0018672327529722333,0.0008839610067289894,optimal,0,0,39.00148608908057,39.98435569900175
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_48.lp,193,365,38.22,0.0,0.0017716816112962326,0.0015403983592731524,0,optimal,0,0,38.25063016824424,39.23754043700319
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_48.lp,183,353,34.62,0.0,0.0019070748806357862,0.001545778091757693,0,optimal,0,0,34.700120056048036,35.659587038997415
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_49.lp,71,185,16.88,0.0,0.0007120731476948485,0,0,optimal,0,0,16.6358897741884,17.49790907300121
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_49.lp,83,134,13.3,0.0,0.0017682714206703012,0,0,optimal,0,0,12.927084317430854,13.794249892998778
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_49.lp,87,211,18.69,0.0,0.001499759258351549,0,0,optimal,0,0,18.470016855746508,19.34058613600064
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_49.lp,93,207,22.28,0.0,0.0014204165601533977,0,0,optimal,0,0,22.206343550235033,23.084435749999102
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_49.lp,103,238,20.72,0.0,0.0014004827684312097,1.7102849294713898e-05,0,optimal,0,0,20.600800527259707,21.48318687199935
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_50.lp,37,169,16.54,0.0,0,0,0,optimal,0,0,16.291160752996802,17.12391894599932
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_50.lp,37,181,15.6,0.0,0,0,0,optimal,0,0,15.323630074039102,16.154364832000283
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_50.lp,45,175,15.35,0.0,0,0,0,optimal,0,0,14.931321863085032,15.774431516998447
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_50.lp,41,171,17.93,0.0,0,0,0,optimal,0,0,17.73825555667281,18.573415467002633
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_50.lp,33,157,14.46,0.0,0,0,0,optimal,0,0,14.072589196264744,14.90012934799961
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_51.lp,26,145,13.91,0.0,0,0,0,optimal,0,0,13.551116598770022,14.376194155996927
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_51.lp,19,121,15.7,0.0,0,0,0,optimal,0,0,15.36205343529582,16.180145467998955
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_51.lp,19,135,13.63,0.0,0,0,0,optimal,0,0,13.329236036166549,14.141916821998166
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_51.lp,32,158,15.48,0.0,0,0,0,optimal,0,0,15.165452111512423,15.994864112999494
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_51.lp,59,179,17.61,0.0,0.0014692813523385507,0,0,optimal,0,0,17.410971388220787,18.258443315000477
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_52.lp,129,271,29.9,0.0,0.002087044849072554,0.0010979348803723653,0,optimal,0,0,29.928130144253373,30.834455573000014
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_52.lp,147,283,25.8,0.0,0.002001170054512388,0.00141132195050723,0,optimal,0,0,25.74505288526416,26.66336570599742
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_52.lp,141,285,35.61,0.0,0.0015831148091436623,0.0012149652270680416,0,optimal,0,0,35.81045576557517,36.73178180200193
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_52.lp,151,289,27.72,0.0,0.0019013567888839246,0.0017295363928913456,0,optimal,0,0,27.62786813825369,28.552231878002203
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_52.lp,147,259,28.07,0.0,0.0018352488719793382,0.001810144675389495,0,optimal,0,0,28.086991924792528,29.01076387699868
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_53.lp,95,219,18.73,0.0,0.002032975685233722,0,0,optimal,0,0,18.472084898501635,19.348293197999737
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_53.lp,135,223,19.16,0.0,0.002021303750362991,0.0014987454947836486,0,optimal,0,0,19.006692357361317,19.90894192899941
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_53.lp,131,244,20.02,0.0,0.0023564989334925145,0.001294583548799408,0,optimal,0,0,19.721905909478664,20.625802020000265
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_53.lp,115,230,17.95,0.0,0.0022611807817230836,0,0,optimal,0,0,17.641779202967882,18.53334699699917
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_53.lp,33,135,15.76,0.0,0,0,0,optimal,0,0,15.401012329384685,16.230388602001767
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_54.lp,243,392,27.53,0.0,0.0017956549125032375,0.0017591903143456512,0.0008193481104024778,optimal,0,0,27.50826890580356,28.49761779399705
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_54.lp,275,417,29.74,0.0,0.002206095508531907,0.0021076325070352436,0.0019004463876257892,optimal,0,0,29.925559921190143,30.955976551002095
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_54.lp,251,404,27.04,0.0,0.0022722890824868817,0.001976621796564999,0.0008810009772508187,optimal,0,0,27.056278105825186,28.062229077000666
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_54.lp,235,382,25.39,0.0,0.002334749105116572,0.0020164443754426826,0.0008298634411716563,optimal,0,0,25.531967787072062,26.52019719799864
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_54.lp,249,393,26.11,0.0,0.0026412034624583546,0.0017541268044421311,0.0016239702024016015,optimal,0,0,25.916845984756947,26.91744064699742
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_55.lp,302,621,61.3,0.0,0.003435205787177035,0.003191045818055817,0.0027591860421184735,optimal,0,0,61.65275299549103,62.82458359800148
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_55.lp,161,292,29.27,0.0,0.0012614946167394997,0.0011663200194223901,0,optimal,0,0,29.311737259849906,30.25114620000022
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_55.lp,275,475,51.73,0.0,0.0038619286292707025,0.0034400304571406276,0.0022660236750086694,optimal,0,0,51.96295294724405,53.079671062998386
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_55.lp,214,464,54.84,0.0,0.004016278832590898,0.0037947307136883698,0.0010070332051742045,optimal,0,0,55.32820179499686,56.402185038001335
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_55.lp,150,373,45.07,0.0,0.004166932204261736,0.0014434548431269357,0,optimal,0,0,45.410203363746405,46.40436561699971
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_56.lp,1216,1533,108.54,0.0,0.00453560873973731,0.00453560873973731,0.004269152844120898,optimal,0,0,110.15589506924152,111.97779038299996
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_56.lp,1135,1417,101.65,0.0,0.0041868651903229,0.0041868651903229,0.003926044925812316,optimal,0,0,103.1548312548548,104.94359015599912
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_56.lp,1357,1702,138.13,0.0,0.004443816498957014,0.004280473905811924,0.0041909253687068704,optimal,0,0,140.4312379155308,142.42240842200044
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_56.lp,1280,1582,117.41,0.0,0.004388731720220803,0.004083185343324633,0.0038760970041418394,optimal,0,0,119.53675831109285,121.06507472399971
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_56.lp,826,1063,79.74,0.0,0.0047936690701745385,0.004334751002626709,0.004280730134476092,optimal,0,0,81.45902252197266,82.73332796300019
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_57.lp,199,359,38.64,0.0,0.0038322319130155657,0.0034594668316997117,0,optimal,0,0,39.14345663972199,40.078648202001204
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_57.lp,423,616,66.67,0.0,0.006461185369524582,0.006354760859099155,0.006230965965769475,optimal,0,0,67.5381987914443,68.6494180310001
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_57.lp,343,527,56.56,0.0,0.006374354410249643,0.006276758719664868,0.006276758719664868,optimal,0,0,57.38114878349006,58.42534298499959
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_57.lp,225,444,51.39,0.0,0.006508530741225883,0.003771346720061785,0.0016526524746513591,optimal,0,0,51.88595639355481,52.833531267999206
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_57.lp,145,300,35.19,0.0,0.0034615417861827667,0.002843139163188435,0,optimal,0,0,35.777477176859975,36.66935314999864
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_58.lp,3,33,4.44,0.0,0,0,0,optimal,0,0,4.312048003077507,4.714891610998166
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_58.lp,3,39,5.1,0.0,0,0,0,optimal,0,0,4.93913428671658,5.342583083998761
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_58.lp,3,20,3.84,0.0,0,0,0,optimal,0,0,3.6271413899958134,4.029553058000602
gcnn:baseline,80,small,data/instances/facilities/train_100_100_5/instance_58.lp,3,39,5.15,0.0,0,0,0,optimal,0,0,4.998430345207453,5.402022111000406
gcnn:baseline,100,small,data/instances/facilities/train_100_100_5/instance_58.lp,1,25,3.65,0.0,0,0,0,optimal,0,0,3.848983071744442,3.8521735729991633
gcnn:baseline,20,small,data/instances/facilities/train_100_100_5/instance_59.lp,56,204,19.73,0.0,0.0003461400243095011,0,0,optimal,0,0,19.487582037225366,20.327739560998452
gcnn:baseline,40,small,data/instances/facilities/train_100_100_5/instance_59.lp,53,216,17.11,0.0,0,0,0,optimal,0,0,16.85172812640667,17.69139739900129
gcnn:baseline,60,small,data/instances/facilities/train_100_100_5/instance_59.lp,61,153,15.29,0.0,0.0006468182072395074,0,0,optimal,0,0,14.992454819381237,15.829471442000795
