policy,seed,type,instance,nnodes,nlps,stime,finalgap,50_gap,75_gap,100_gap,150_gap,200_gap,250_gap,300_gap,status,ndomchgs,ncutoffs,walltime,proctime
gcnn:baseline,10,small,../data/instances/facilities/test_100_100_5/instance_6.lp,21,161,20.003066,0.004041385648763471,0,0,0,0,0,0,0,timelimit,0,0,20.003101062960923,20.84523048899996
gcnn:baseline,12,small,../data/instances/facilities/test_100_100_5/instance_6.lp,15,174,20.002384,0.004369208878993033,0,0,0,0,0,0,0,timelimit,0,0,20.00243527814746,20.835843646000058
ml-competitor:svmrank_khalil,4,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,69,8.18612,0.0,0,0,0,0,0,0,0,optimal,0,0,8.186154564842582,8.19181257199989
ml-competitor:svmrank_khalil,6,small,../data/instances/facilities/test_100_100_5/instance_7.lp,9,54,6.088932,0.0,0,0,0,0,0,0,0,optimal,0,0,6.088965157046914,6.093214711999963
ml-competitor:svmrank_khalil,8,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,47,5.649502,0.0,0,0,0,0,0,0,0,optimal,0,0,5.649537621997297,5.653508911000017
ml-competitor:svmrank_khalil,10,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,109,8.460834,0.0,0,0,0,0,0,0,0,optimal,0,0,8.460864583030343,8.46602253900005
ml-competitor:svmrank_khalil,12,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,52,6.027125,0.0,0,0,0,0,0,0,0,optimal,0,0,6.027167536318302,6.03088998200019
gcnn:baseline,4,small,../data/instances/facilities/test_100_100_5/instance_7.lp,13,75,8.454093,0.0,0,0,0,0,0,0,0,optimal,0,0,8.45413871947676,9.263686322000012
gcnn:baseline,6,small,../data/instances/facilities/test_100_100_5/instance_7.lp,7,52,6.338433,0.0,0,0,0,0,0,0,0,optimal,0,0,6.338480671867728,7.017477709999866
gcnn:baseline,8,small,../data/instances/facilities/test_100_100_5/instance_7.lp,11,50,6.015654,0.0,0,0,0,0,0,0,0,optimal,0,0,6.015694474801421,6.822140392000165
